threshold	FDR	shuffled_peaks	peaks
17.79	0.19391835016835016	3686.0	19008.0
17.76	0.20115698133052853	3825.0	19015.0
17.72	0.20155079373395504	3847.0	19087.0
17.71	0.20272322597538622	3871.0	19095.0
17.67	0.2050786352474006	3925.0	19139.0
17.66	0.20613669514482183	3957.0	19196.0
17.61	0.21366142961190301	4107.0	19222.0
17.57	0.21517341791898498	4138.0	19231.0
17.55	0.2171134663341646	4179.0	19248.0
17.47	0.2158361984913019	4206.0	19487.0
17.43	0.2229573780581628	4347.0	19497.0
17.4	0.22428900845503458	4377.0	19515.0
17.38	0.22541402576160294	4410.0	19564.0
17.34	0.22771619757879144	4458.0	19577.0
17.33	0.22912303999182798	4486.0	19579.0
17.31	0.23162833392829824	4542.0	19609.0
17.29	0.23297856087997149	4575.0	19637.0
17.27	0.2336862465641861	4591.0	19646.0
17.25	0.23471099588226324	4617.0	19671.0
17.21	0.2350761421319797	4631.0	19700.0
17.19	0.23469903894790087	4640.0	19770.0
17.16	0.2364186633039092	4687.0	19825.0
17.12	0.2392301103441326	4748.0	19847.0
17.1	0.2391019832880298	4750.0	19866.0
17.08	0.23932865731462927	4777.0	19960.0
17.07	0.23956924618081643	4783.0	19965.0
17.06	0.23941408788681698	4789.0	20003.0
17.03	0.24162751174647606	4834.0	20006.0
17.02	0.24336482231219073	4869.0	20007.0
17.01	0.2437537477513492	4878.0	20012.0
17.0	0.24380743108270075	4882.0	20024.0
16.95	0.24463197842804354	4899.0	20026.0
16.93	0.2457251109227778	4929.0	20059.0
16.91	0.24737392343306616	4969.0	20087.0
16.9	0.25006208095356347	5035.0	20135.0
16.89	0.2544416873449131	5127.0	20150.0
16.88	0.25581626072721864	5157.0	20159.0
16.87	0.2566937723125744	5177.0	20168.0
16.86	0.2623867742414493	5301.0	20203.0
16.85	0.2618565858954745	5306.0	20263.0
16.84	0.26172048311560264	5309.0	20285.0
16.8	0.2618063754427391	5322.0	20328.0
16.78	0.26332612116443743	5355.0	20336.0
16.75	0.26562115923504254	5403.0	20341.0
16.74	0.26635651322233106	5439.0	20420.0
16.72	0.2660375513397223	5441.0	20452.0
16.69	0.26640926640926643	5451.0	20461.0
16.68	0.2670868142068494	5467.0	20469.0
16.67	0.27025838909783617	5533.0	20473.0
16.66	0.2716061418474287	5572.0	20515.0
16.65	0.27286013543138304	5601.0	20527.0
16.63	0.27331939921256015	5623.0	20573.0
16.6	0.27683944865074744	5704.0	20604.0
16.54	0.27903381642512076	5776.0	20700.0
16.51	0.28032462199893726	5803.0	20701.0
16.5	0.28327941673506835	5867.0	20711.0
16.48	0.2831653566089598	5872.0	20737.0
16.47	0.2850462784419591	5913.0	20744.0
16.45	0.2879734666410306	5991.0	20804.0
16.41	0.29009649080697036	6043.0	20831.0
16.36	0.28807994289793004	6054.0	21015.0
16.34	0.28994814709100425	6095.0	21021.0
16.33	0.2953767123287671	6210.0	21024.0
16.32	0.2985549957220268	6281.0	21038.0
16.31	0.2985932896112537	6283.0	21042.0
16.28	0.2998482980942448	6325.0	21094.0
