threshold	FDR	shuffled_peaks	peaks
19.03	0.16778821736922295	2643.0	15752.0
18.97	0.16876110687991877	2659.0	15756.0
18.88	0.16855906153942662	2687.0	15941.0
18.81	0.17136945071482318	2733.0	15948.0
18.76	0.17191797949487372	2750.0	15996.0
18.68	0.17837804194933715	2866.0	16067.0
18.64	0.17960171226502886	2895.0	16119.0
18.62	0.18200421679275705	2935.0	16126.0
18.61	0.18647325026346787	3008.0	16131.0
18.59	0.1873147233201581	3033.0	16192.0
18.58	0.18770805079521638	3045.0	16222.0
18.56	0.18763470657060163	3047.0	16239.0
18.51	0.18812790982602304	3071.0	16324.0
18.47	0.18888345358933595	3089.0	16354.0
18.46	0.19035997559487491	3120.0	16390.0
18.41	0.19309548410624203	3177.0	16453.0
18.4	0.1939600170140366	3192.0	16457.0
18.33	0.19411090327641345	3217.0	16573.0
18.31	0.19689931833262955	3264.0	16577.0
18.3	0.20154244743025848	3345.0	16597.0
18.28	0.21072819898112077	3516.0	16685.0
18.21	0.21457586618876942	3592.0	16740.0
18.2	0.2161371237458194	3619.0	16744.0
18.18	0.21726154948072102	3640.0	16754.0
18.16	0.2199654535707904	3693.0	16789.0
18.14	0.22544178021062652	3789.0	16807.0
18.12	0.2257834334304573	3797.0	16817.0
18.06	0.22595754772915924	3811.0	16866.0
18.02	0.23033175355450236	3888.0	16880.0
18.0	0.23086485526549458	3900.0	16893.0
17.99	0.23188920454545456	3918.0	16896.0
17.94	0.23188063926402075	3932.0	16957.0
17.9	0.23324507208002354	3964.0	16995.0
17.8	0.23329432416617904	3987.0	17090.0
17.75	0.2325228849629759	3988.0	17151.0
17.73	0.23792621901547772	4089.0	17186.0
17.72	0.23823922777228587	4097.0	17197.0
17.66	0.23821944009737436	4110.0	17253.0
17.64	0.23775415896487986	4116.0	17312.0
17.53	0.239386248269497	4150.0	17336.0
17.49	0.23932312651087834	4158.0	17374.0
17.45	0.24084280629234125	4195.0	17418.0
17.43	0.24268069533394326	4244.0	17488.0
17.39	0.24210526315789474	4255.0	17575.0
17.36	0.24203351320647543	4261.0	17605.0
17.31	0.24211481733605628	4268.0	17628.0
17.27	0.24542415141383805	4331.0	17647.0
17.23	0.2455544229244535	4336.0	17658.0
17.22	0.2470701466342071	4364.0	17663.0
17.2	0.248771394678868	4404.0	17703.0
17.19	0.24848007205584327	4414.0	17764.0
17.17	0.24827353882432204	4422.0	17811.0
17.14	0.24887766554433222	4435.0	17820.0
17.12	0.25322634945572886	4513.0	17822.0
17.1	0.2594273547374909	4630.0	17847.0
17.07	0.2607528385256446	4662.0	17879.0
17.03	0.26112776112776115	4705.0	18018.0
17.0	0.26624133148404994	4799.0	18025.0
16.97	0.2661603281960306	4801.0	18038.0
16.96	0.2667516488388849	4813.0	18043.0
16.95	0.2728027911613225	4926.0	18057.0
16.92	0.2740724381625442	4964.0	18112.0
16.85	0.27299719579919723	4965.0	18187.0
16.84	0.27395604395604395	4986.0	18200.0
16.83	0.27803109377575125	5061.0	18203.0
16.78	0.2807825086306099	5124.0	18249.0
16.74	0.28672285464098074	5239.0	18272.0
16.7	0.286735807860262	5253.0	18320.0
16.64	0.28807459512514316	5283.0	18339.0
16.61	0.2887304783152854	5306.0	18377.0
16.59	0.29029802044811837	5338.0	18388.0
16.58	0.29105045672031316	5353.0	18392.0
16.5	0.29273052528866483	5400.0	18447.0
16.49	0.2919301659369764	5401.0	18501.0
16.48	0.29442282749675747	5448.0	18504.0
16.45	0.29285330467490595	5450.0	18610.0
16.44	0.2943704340352385	5480.0	18616.0
16.42	0.2943005736957804	5489.0	18651.0
16.41	0.2968356802484339	5544.0	18677.0
16.38	0.30056660252298484	5623.0	18708.0
16.37	0.3007257978439535	5635.0	18738.0
16.35	0.3016	5655.0	18750.0
16.34	0.3122135777469892	5859.0	18766.0
16.31	0.31328120844635926	5890.0	18801.0
16.23	0.31277742549143944	5919.0	18924.0
16.22	0.3144647464588489	5972.0	18991.0
16.2	0.3182462588605933	6061.0	19045.0
16.18	0.3205578566560059	6114.0	19073.0
16.16	0.321977218100115	6162.0	19138.0
16.15	0.3261187024095129	6253.0	19174.0
16.13	0.33251859171043735	6394.0	19229.0
16.1	0.33338512533664805	6437.0	19308.0
16.07	0.3350928944780831	6475.0	19323.0
16.05	0.3371960682876358	6518.0	19330.0
16.02	0.33701315450090275	6533.0	19385.0
16.0	0.3423915845923787	6640.0	19393.0
15.98	0.34448626076197353	6682.0	19397.0
15.96	0.3466186680380561	6740.0	19445.0
15.94	0.3526813231970413	6866.0	19468.0
15.92	0.35407681248716366	6896.0	19476.0
15.88	0.35382723639717184	6906.0	19518.0
15.87	0.35360613810741687	6913.0	19550.0
15.84	0.35747806570087737	7008.0	19604.0
15.83	0.3578748789068475	7019.0	19613.0
15.8	0.3610447685349865	7105.0	19679.0
15.79	0.36049457788588224	7114.0	19734.0
15.74	0.3605863684449146	7158.0	19851.0
15.73	0.36128935231602166	7207.0	19948.0
15.72	0.3619100110231486	7223.0	19958.0
15.7	0.3618457231415288	7238.0	20003.0
15.68	0.36258533911396823	7276.0	20067.0
15.65	0.37096934713375795	7455.0	20096.0
15.58	0.3739752571173051	7527.0	20127.0
15.57	0.3749006359300477	7546.0	20128.0
15.54	0.3754650528300015	7569.0	20159.0
15.53	0.37993559573941044	7669.0	20185.0
15.49	0.38151119033471975	7705.0	20196.0
15.48	0.38060695780903037	7713.0	20265.0
15.46	0.3830676898858717	7787.0	20328.0
15.44	0.3855309103427925	7839.0	20333.0
15.41	0.3870127316521654	7873.0	20343.0
15.38	0.3871332383152307	7877.0	20347.0
15.33	0.38645379303589794	7891.0	20419.0
15.32	0.3940802348336595	8055.0	20440.0
15.28	0.39288837073739435	8088.0	20586.0
15.25	0.39622641509433965	8169.0	20617.0
15.23	0.40455426356589147	8350.0	20640.0
15.21	0.4039862940977752	8371.0	20721.0
15.16	0.40251511951617547	8386.0	20834.0
15.14	0.40373742213703884	8426.0	20870.0
15.06	0.40370653419946506	8452.0	20936.0
15.05	0.4038470717388192	8461.0	20951.0
15.03	0.4039624708291661	8482.0	20997.0
15.0	0.40865019011406845	8598.0	21040.0
14.98	0.4084326480224111	8602.0	21061.0
14.96	0.4118316268486917	8688.0	21096.0
14.94	0.4131433170777899	8726.0	21121.0
14.93	0.41391057487579846	8748.0	21135.0
14.91	0.41578499905535615	8803.0	21172.0
14.9	0.4146536328602312	8823.0	21278.0
14.88	0.41558990743786123	8845.0	21283.0
14.87	0.41726922715747955	8887.0	21298.0
14.85	0.41703679461405396	8920.0	21389.0
14.84	0.4228147179678745	9055.0	21416.0
14.83	0.42262654536972244	9059.0	21435.0
14.8	0.42238099656676253	9104.0	21554.0
14.79	0.42622570620158634	9189.0	21559.0
14.78	0.42708574069794314	9240.0	21635.0
14.77	0.4283999630689687	9280.0	21662.0
14.74	0.4284725107325855	9282.0	21663.0
14.72	0.4294407818911069	9315.0	21691.0
14.71	0.4306579432362698	9347.0	21704.0
14.7	0.43572052803458905	9473.0	21741.0
14.68	0.4369007752649204	9524.0	21799.0
14.67	0.4377493465401018	9546.0	21807.0
14.65	0.43893829650683047	9575.0	21814.0
14.64	0.4398882067259232	9601.0	21826.0
14.63	0.4392561794672637	9614.0	21887.0
14.62	0.44092008580165215	9661.0	21911.0
14.6	0.4432867737385686	9743.0	21979.0
14.58	0.44512167386854673	9786.0	21985.0
14.56	0.4465048631942551	9824.0	22002.0
14.55	0.44651944747364597	9827.0	22008.0
14.52	0.4505973742788352	9919.0	22013.0
14.5	0.45111383331064836	9943.0	22041.0
14.49	0.45229778160867395	9970.0	22043.0
14.48	0.45390649798213395	10010.0	22053.0
14.47	0.4535262206148282	10032.0	22120.0
14.44	0.4547507225433526	10070.0	22144.0
14.42	0.4543199855699856	10075.0	22176.0
14.4	0.4561672222722768	10126.0	22198.0
14.37	0.4606549254538084	10227.0	22201.0
14.35	0.46407347379794706	10308.0	22212.0
14.34	0.4638370423546303	10338.0	22288.0
14.33	0.4653873744619799	10380.0	22304.0
14.31	0.46611230329041486	10426.0	22368.0
14.29	0.46784644947937615	10469.0	22377.0
14.28	0.4668772523023535	10494.0	22477.0
14.27	0.4729471391099453	10638.0	22493.0
14.25	0.47514399645547184	10724.0	22570.0
14.23	0.47428269205341794	10761.0	22689.0
14.22	0.4750385547477418	10781.0	22695.0
14.17	0.47693253149554454	10865.0	22781.0
14.14	0.4765998508706522	10866.0	22799.0
14.12	0.4803964564511885	10954.0	22802.0
14.11	0.4812010329583753	10994.0	22847.0
14.1	0.48148148148148145	11011.0	22869.0
14.08	0.48343011832511024	11072.0	22903.0
14.02	0.48615024491742165	11215.0	23069.0
14.0	0.48643964994367905	11228.0	23082.0
13.99	0.4879823307782253	11268.0	23091.0
13.95	0.4891083983953759	11339.0	23183.0
13.92	0.4949412321866793	11496.0	23227.0
13.88	0.50058067013635	11638.0	23249.0
13.86	0.501913731561519	11671.0	23253.0
13.84	0.5016330038676408	11673.0	23270.0
13.83	0.5035199175824175	11730.0	23296.0
13.81	0.5054058692294491	11780.0	23308.0
13.79	0.5100029859659599	11956.0	23443.0
13.77	0.5111356681400884	12026.0	23528.0
13.74	0.5139153640869234	12132.0	23607.0
13.73	0.5160306636737114	12184.0	23611.0
13.72	0.5173578849564997	12250.0	23678.0
13.71	0.5193330519206416	12303.0	23690.0
13.7	0.5197321315756223	12340.0	23743.0
13.68	0.523685207798223	12437.0	23749.0
13.67	0.5239495798319328	12470.0	23800.0
13.65	0.5254472159234064	12513.0	23814.0
13.64	0.5283034667559873	12618.0	23884.0
13.62	0.5288533913188928	12647.0	23914.0
13.58	0.5316592975723701	12746.0	23974.0
13.56	0.5345481839789834	12819.0	23981.0
13.53	0.5371983495186096	12889.0	23993.0
13.51	0.539404042508856	12943.0	23995.0
13.5	0.5399424928116014	12957.0	23997.0
13.49	0.5434176002665445	13048.0	24011.0
13.48	0.5443944694319507	13072.0	24012.0
13.47	0.5454432063861633	13119.0	24052.0
13.46	0.5481300070565771	13205.0	24091.0
13.43	0.5588796680497925	13469.0	24100.0
13.41	0.5613191912495857	13548.0	24136.0
13.4	0.5663394225591317	13672.0	24141.0
13.38	0.5675988747310938	13720.0	24172.0
13.37	0.5698698078115313	13788.0	24195.0
13.36	0.5698587127158555	13794.0	24206.0
13.33	0.5735979862171419	13900.0	24233.0
13.32	0.578223448503068	14041.0	24283.0
13.31	0.5953027311615663	14473.0	24312.0
13.27	0.6029859340297771	14661.0	24314.0
13.26	0.60359954083306	14723.0	24392.0
13.25	0.6106876485533973	14902.0	24402.0
13.23	0.6106654661537202	14921.0	24434.0
13.22	0.6112202307881168	14937.0	24438.0
13.21	0.6153374233128834	15045.0	24450.0
13.19	0.6171456604390663	15096.0	24461.0
13.18	0.6173842073046317	15129.0	24505.0
13.17	0.6164015783264858	15153.0	24583.0
13.16	0.6210334346504559	15324.0	24675.0
13.15	0.6237251092763477	15411.0	24708.0
13.13	0.6281262646701741	15521.0	24710.0
13.12	0.6295472918350848	15575.0	24740.0
13.1	0.6308413102306232	15619.0	24759.0
13.09	0.6307363497056214	15641.0	24798.0
13.08	0.6339300112885019	15724.0	24804.0
13.07	0.6343518219929055	15737.0	24808.0
13.05	0.6335893208958224	15758.0	24871.0
13.03	0.6374703684358553	15866.0	24889.0
13.02	0.6442330845172165	16053.0	24918.0
13.01	0.6466295063560171	16125.0	24937.0
13.0	0.650102028567999	16248.0	24993.0
12.98	0.6509739610415584	16275.0	25001.0
12.97	0.6509192645883294	16286.0	25020.0
12.96	0.6517725110906838	16308.0	25021.0
12.95	0.6526319990421838	16353.0	25057.0
12.93	0.65532355753905	16446.0	25096.0
12.91	0.6600079270709472	16652.0	25230.0
12.88	0.6602406776977278	16679.0	25262.0
12.84	0.6651229070181689	16803.0	25263.0
12.83	0.6691702573427679	16928.0	25297.0
12.8	0.6729418265056437	17051.0	25338.0
12.79	0.6710469370893496	17056.0	25417.0
12.78	0.6729210919675871	17107.0	25422.0
12.77	0.6729628902415079	17137.0	25465.0
12.75	0.6773205591330297	17250.0	25468.0
12.74	0.67684099023108	17252.0	25489.0
12.73	0.6825919824272377	17402.0	25494.0
12.7	0.682104933192273	17408.0	25521.0
12.69	0.6881707794751273	17569.0	25530.0
12.67	0.6884591293454432	17586.0	25544.0
12.66	0.7012966784782524	18010.0	25681.0
12.64	0.7036374246255592	18087.0	25705.0
12.63	0.7068489957655103	18195.0	25741.0
12.62	0.7063344201210993	18198.0	25764.0
12.61	0.7083510782453831	18296.0	25829.0
12.59	0.7091225357557016	18345.0	25870.0
12.58	0.7116884119508994	18437.0	25906.0
12.57	0.7121428295993522	18468.0	25933.0
12.56	0.7150732459521973	18549.0	25940.0
12.54	0.718134236453202	18660.0	25984.0
12.53	0.7228331923402291	18798.0	26006.0
12.51	0.7253688902551491	18877.0	26024.0
12.5	0.741679143153288	19320.0	26049.0
12.49	0.7439407884644884	19399.0	26076.0
12.48	0.7449319793063806	19439.0	26095.0
12.47	0.7450980392156863	19456.0	26112.0
12.44	0.7528759793617428	19699.0	26165.0
12.43	0.7544798074351431	19747.0	26173.0
12.41	0.7596840056482083	19906.0	26203.0
12.4	0.7633194767552725	20015.0	26221.0
12.39	0.7632100648112848	20019.0	26230.0
12.37	0.7675375123771803	20154.0	26258.0
12.36	0.7680304471931494	20180.0	26275.0
12.34	0.7723271871917444	20357.0	26358.0
12.3	0.7771549765187092	20520.0	26404.0
12.28	0.7773824842933919	20540.0	26422.0
12.27	0.777718933232457	20559.0	26435.0
12.26	0.7804527759930459	20650.0	26459.0
12.25	0.7870950690931058	20847.0	26486.0
12.23	0.7887547169811321	20902.0	26500.0
12.2	0.7961608085684115	21111.0	26516.0
12.19	0.7978467098328565	21194.0	26564.0
12.18	0.7972322503008423	21200.0	26592.0
12.17	0.7962907343444962	21210.0	26636.0
12.16	0.7950985535486772	21218.0	26686.0
12.14	0.7965828618531979	21260.0	26689.0
12.13	0.7997983795691297	21421.0	26783.0
12.12	0.8082217331294065	21666.0	26807.0
12.11	0.8091295591855001	21696.0	26814.0
12.1	0.8091651441142473	21701.0	26819.0
12.06	0.8119947848761409	21798.0	26845.0
12.05	0.8138175046554935	21851.0	26850.0
12.04	0.8172719154636107	21965.0	26876.0
12.03	0.8188502673796791	22050.0	26928.0
12.02	0.8179967426710097	22099.0	27016.0
12.01	0.8168494111566434	22126.0	27087.0
12.0	0.817505067256311	22183.0	27135.0
11.98	0.8208812260536399	22282.0	27144.0
11.96	0.8258611162276662	22418.0	27145.0
11.94	0.828753031082372	22557.0	27218.0
11.92	0.8317314746881879	22673.0	27260.0
11.9	0.8328503833033782	22706.0	27263.0
11.89	0.837782340862423	22848.0	27272.0
11.87	0.8394650054965189	22909.0	27290.0
11.86	0.8374589266155531	22938.0	27390.0
11.84	0.8391089108910891	23052.0	27472.0
11.83	0.8382475913470279	23056.0	27505.0
11.82	0.8437862950058072	23248.0	27552.0
11.81	0.847673954820697	23378.0	27579.0
11.8	0.8482621288921072	23429.0	27620.0
11.79	0.8489972899728997	23496.0	27675.0
11.78	0.8513528119033037	23631.0	27757.0
11.77	0.854061644822123	23719.0	27772.0
11.76	0.8525438344351826	23728.0	27832.0
11.75	0.8545408823106768	23787.0	27836.0
11.74	0.8597169980297331	23999.0	27915.0
11.71	0.8665927700504166	24236.0	27967.0
11.7	0.8665355738291026	24237.0	27970.0
11.69	0.8670503699996425	24254.0	27973.0
11.68	0.8666357043335358	24258.0	27991.0
11.67	0.8688723305643695	24371.0	28049.0
11.66	0.8672739565170978	24373.0	28103.0
11.65	0.8692017643710871	24435.0	28112.0
11.64	0.8681088377379937	24439.0	28152.0
11.63	0.8716858074578193	24592.0	28212.0
11.62	0.8752348208272782	24693.0	28213.0
11.61	0.8747432537715135	24701.0	28238.0
11.6	0.8814159292035398	24900.0	28250.0
11.58	0.8837505303351718	24996.0	28284.0
11.57	0.8895915771622386	25179.0	28304.0
11.56	0.8943152545961396	25344.0	28339.0
11.55	0.8940462753950339	25348.0	28352.0
11.54	0.8935619314205738	25538.0	28580.0
11.53	0.8891441300337615	25546.0	28731.0
11.52	0.8908787425670271	25619.0	28757.0
11.51	0.8917181963454457	25669.0	28786.0
11.5	0.8903259361997226	25677.0	28840.0
11.48	0.8951582157834541	25828.0	28853.0
11.47	0.8978390358775453	25926.0	28876.0
11.46	0.9013524264120922	26059.0	28911.0
11.45	0.9055338564169921	26198.0	28931.0
11.44	0.9049328592633504	26215.0	28969.0
11.39	0.917344827586207	26603.0	29000.0
11.38	0.9176377301248018	26617.0	29006.0
11.36	0.9198953960498245	26734.0	29062.0
11.34	0.9195903920827463	26761.0	29101.0
11.33	0.919469543408802	26763.0	29107.0
11.32	0.9252275459385196	26938.0	29115.0
11.3	0.9322696860524962	27171.0	29145.0
11.29	0.9379180243525982	27345.0	29155.0
11.27	0.9459191012775285	27618.0	29197.0
11.26	0.9453493942919718	27625.0	29222.0
11.25	0.9488416658111761	27728.0	29223.0
11.23	0.9527983356638586	27937.0	29321.0
11.21	0.9557886849007119	28061.0	29359.0
11.19	0.9641485710402011	28372.0	29427.0
11.18	0.9752310410437619	28703.0	29432.0
11.17	0.9744571293065484	28765.0	29519.0
11.16	0.9751561181434599	28889.0	29625.0
11.15	0.9743321992791457	28925.0	29687.0
11.14	0.9743037079446334	28930.0	29693.0
11.12	0.9759226831896551	28981.0	29696.0
11.11	0.980630842692851	29162.0	29738.0
11.1	0.9833355731756485	29268.0	29764.0
11.08	0.9901671253104235	29505.0	29798.0
11.06	0.9907679957184907	29620.0	29896.0
11.05	0.9935147422611487	29720.0	29914.0
11.03	0.9955662232889956	29864.0	29997.0
11.02	0.9977677084027454	29947.0	30014.0
11.01	0.9979347101932046	29958.0	30020.0
1.01	1.0	149222.0	102551.0
